word,count
zaza,24
zeal,1
zeljko,1
"zeller,",3
"zhuji,",3
zing,1
zinger,1
"zizic,",2
zoom,2
"zormelo,",1
zou,1
"zr1,",1
|draft,1
|team,1
| ,3
| 220,1
| 2nd team,2
| 32,1
| 6-10,5
| 6-7,2
| bandirma,2
| bkn,1
| indiana,1
| nevezi,1
| nyk,1
| poitier,1
| reb ,1
| rudi,1
| school,1
| sg,2
 --,6
 6-foot-8,1
 arizona,1
 assist,1
 boston,2
 but,4
 canaan,1
 cibona,1
 congratul,1
 csu-northridge,1
 da,1
 da',1
 first,1
 hennigan,1
 in,2
 jame,3
 labor,1
 legend,2
 milwauke,1
" only,",1
 previou,5
" reed,",2
 they,1
 thi,1
 tofa,1
 turner,1
 user,1
 when,2
  ,13
  score,1
           ,1
                            ,1
                             ,2
                                 ,2
â€,1
–vote,1
"‘90s,",2
‘caus,17
‘get,1
‘god,2
"‘hey,",7
‘how,2
‘i'm,1
‘if,3
‘it,1
‘i’m,1
‘load,1
‘mono,1
"‘no,",1
‘one,2
"‘tanking,’",1
‘till,1
‘to,1
"’23,",1
’80s.,2
"’man,",1
• dunk,1
• monk’,1
🇿🇦,1
🔥🔥🔥🔥🔥,1
🤢💩🤮😷!!!!,1
!,1
!!,1
$1.65,1
"$100,000",3
$102,1
$11,5
$11.2,1
$13.5,1
$130,3
$137,3
"$14,000",1
$18,3
$2.6,3
$20.5,2
$200,9
"$200,000,",2
$207,2
$219m,1
$228,2
$25,2
$25.9,1
"$300,000",1
$32,4
"$35,000",2
$37m,1
$4,4
$46,1
$5.192,1
$550,2
$564,1
$60,1
$74,1
$81,2
''(cleveland,1
''bi,1
''but,1
''dirk,1
''he,2
''let,1
"''obviously,",1
''thank,2
''their,1
''thi,5
''veri,2
''we'r,5
'05,1
'13-14).,1
'54,1
'94.,2
"'draymond,",1
'exploring',1
'forever',1
"'hey,",1
'round,1
'the,3
'trilblazin',1
($11,1
($2.6,1
($53,1
($8.8,1
(+5.9),1
(.504).,1
(.520),1
(.541),1
(.583),2
"(.610),",1
"(0.7),",1
(1),11
"(1,345).",1
"(1,848,121),",1
"(1,957)",1
(1-1,3
(1-3),5
"(1.02),",1
(1.09),1
(1.28,1
(1.7),1
(10,5
(10-0),1
(10-for-37),1
(10.2,3
(10.9,1
"(103.7),",1
(106,3
(106.7).,1
(107.0,1
(108.5,1
(10:30,12
"(11,",1
(11.0,1
"(11/10),",2
(113,2
(115.5,1
(116-22).,1
(11:59,1
(11th,1
(12),8
(12.5,3
(12.7),1
(13)offrtg:,2
"(148),",1
(17,1
(18)offrtg:,2
"(18,119)",1
(18.7,1
(18th,2
(19),8
"(1949,",2
"(1961-1962),",1
"(1964),",1
(1980-92),1
"(1991,",4
(1993-1997),1
(1998-2007).,1
(1999-2001),1
(1st)netrtg:,1
(2);,14
(2-1),9
(2.5),2
(2.57,1
(2.64,1
(20);,1
(20-11),1
"(2005,",6
(2006),1
(2008-09,1
(201-15).,1
(2010-11,1
(2012).,1
"(2012,",5
(2013),4
"(2013),",2
(2014-15,1
(228-37),1
(22nd,1
"(23.6),",3
(23rd,2
(24,3
(24.2,1
(25th,3
(26),8
(26.5,1
(260,1
(27.3,1
(274,1
(29.6,1
(3.1,2
"(3.8),",1
(30-14),1
(31,5
(31.2,1
"(32,292),",1
(35.8,1
(36.6,1
(38,3
"(38,387",1
(39.1). ,1
(4-4),1
(42.2%,1
(45,2
(49-33),1
(498,2
(5.4,2
(50.1),1
(50.4). ,1
(50.6,1
(51.4,2
(52,1
(52.9,1
"(53,",1
"(537,168)",1
"(587,835)",1
(6,1
"(6),",1
"(6-6,",2
"(60,",1
(60.1%,1
(6:30,1
(7.0,1
(72).,2
"(73),",1
(73.9,1
"(755,102)",1
(77.8,1
"(796,112",1
(8),8
"(8,208)",1
(8.5,2
(80,1
(86.5). ,1
(9.5),2
(90.4).,2
(94,1
(97.4).,1
"(99.3/game),",1
(aba),1
(abc/espn,1
(acl),3
(adam),1
(again).,1
(among,3
(ap) --,33
(april,1
(arizona);,1
(bkn),7
(book,2
(bori,1
"(boston),",1
(break,1
(canada),2
(centers),1
(charlott,2
(cleveland,2
(complic,1
(country),4
(dal),16
(dean),1
(dec.,2
(den),11
(detroit,2
(draymond,1
(dwane,1
(e.g,1
(each,2
(espn2),24
(expletive),2
(fewer,1
(fl),1
(floor,1
(four,5
(france)diego,1
(france)emanuel,1
(france)marcel,1
(fred,1
(full,5
(fultz),1
"(fultz),",1
(gener,1
(given),1
(greece) ,2
(green,1
"(grizzlies),",1
(guard). ,1
"(guts),",1
(henry),2
(hit,1
(how,1
(indiana),1
(irving),1
(italy) ,2
"(jabari_bird),",1
(james),3
(jimmi,2
(joy).,1
(juli,12
"(kingjames),",1
"(knee),",2
"(kylekuzma),",1
(kyrieirving),2
(la),1
(lac),15
(latvia),4
(lazi,1
(la clippers),1
(lithuania) ,3
(lower,1
"(magic),",1
(memphi,1
(mil),10
(milwaukee),3
(minnesota),2
(montenegro)andrea,1
(montenegro)karim,1
(morris),1
(naturally),1
(nba,48
(nine),2
"(no,",1
(not),2
(nyk),14
(oklahoma,4
(one,13
(or,24
(origin,1
(ot),1
(pacers),1
(pbwa). ,1
(pera,1
(phi),10
(philadelphia,4
(photo,1
"(plus-21),",1
(plus-6.9,1
(plus-7.0).,1
(postgraduate),1
"(presti,",1
"(raptors),",2
(rather,1
(regardless,1
(restricted),1
(return,1
"(rockets),",1
(rodney,1
(sac),17
(sas) ,1
(second),3
(serbia)xabi,1
(simmons),1
(slovenia)leonardo,1
(slovenia) ,1
(sore,2
(strain,1
"(teamjuju),",2
(tech,1
"(terry) rozier,",1
(tetrahydrocannabinol),1
(texa,1
(third),1
"(toronto),",1
(true,1
(tyronn),2
"(uigea),",1
(unlv),1
(upset),1
(utah),2
(waived),1
(warrior,3
(washington,3
(washington),4
(wast,1
(we'll,1
(which,19
(whichev,2
(with,25
(xiii),1
(‘06),2
(‘13),1
(‘90),1
+0.3,1
+1.8,1
+14.3,1
+2.6,1
+4.9,1
+5.0,1
--the,3
-- but,4
-- chri,1
-- dwane,1
-- except,1
-- he,4
-- i,2
-- includ,2
-- jimmi,1
-- jodi,1
-- michigan',1
-- no,1
-- piec,1
-- thi,3
-- unrel,1
-- which,2
-0.5,1
-4.4,1
-5,1
...:,2
... kobe,1
.231,1
.30-06,2
.316                ,1
.333                ,1
.378,1
.420,2
.471                ,1
.527                ,1
.560,1
.581,1
.688),1
.700,1
.770,1
.875,1
.917,2
.kdtrey5,1
.paugasol,1
/,3
///,1
0-2. ball,1
0-3,3
0-884,2
0-for-7,1
0.7,1
03/16/94,1
06/28/93,1
"07-08,",1
08/13/90,1
"09-10,",1
1(a)(6)(iii),1
1),29
"1,025",1
"1,032",1
"1,200",3
"1,230-game",2
"1,500th",1
"1,687).",1
1-1,3
1-16,2
1-8,3
1-for-10,1
1-for-6,1
1-of-8,1
1.00,1
1.07,1
1.5,21
1.6-second,1
1.63,1
1.96912f17.1553168780.3e98f0a4,1
1/2,12
10,326
"10),",2
"10,000",6
10-3.,1
10-5,1
10-assist,2
10-for-15,1
10-for-35.,1
10-game,4
10-year-old,1
10.2,5
10.9,4
100%,3
"100,",4
100.7,3
100th,1
101-88,1
101.5,2
102-96,1
102.3,3
"103,622",1
103-90,1
103.1,2
103.8,1
104-101,1
"104-91,",1
104-98,1
104.3).,1
104.6,3
105-99,1
106,2
106-100,1
106.2,9
106.9,5
"107,",2
107-80,1
107-94,2
"107-94,",1
107.7,3
108.5,1
109.3,1
10:02,2
10:09,5
10:23,2
10:30,18
10:34am,1
10:37,2
10:44,4
10:51,1
10:58,3
10th.,1
10th season,1
10 leagu,1
11) rajon,1
"11,",44
11-3,1
11-3pace:,1
11-march,1
11-year,3
11.0,9
11.7,4
11/15/95,1
110-97,2
110?,1
112-99,1
113,4
113-100,1
113-93,1
113.2,1
114-111.,2
114-80,1
114th,1
115-113,1
115-95,1
116-89,2
117-97,1
119-104,1
11:03,3
11:10,1
11:17,5
11:31,3
11:38,4
11:45,3
11:52,3
11:59,8
11th,22
12),3
12-1,1
"12-13,",1
12-16,16
12-2pace:,1
"12-for-27,",1
12-player,1
12.5,5
12/06/94,1
120,6
121-110,1
122-113,2
122-120,3
123-116,2
123-89,1
123.3,2
124-112,1
124-76,1
127,3
128-94,1
129-120,3
12:11,3
12:18,5
12:25,1
12:32,2
12:39,3
12:46,1
12 rebound,1
12 | week,2
13.3,5
132-129,1
132-98,1
134,3
137-116,2
"139,226",1
139-115,2
"13:30,",1
14-9.,1
14-for-16.,1
14-for-21,2
14-hour,1
14.1,2
14.8,6
14. ,1
141,2
148,3
15-for-23,1
15-of-22,1
15.,13
15.6,10
155,2
"15th,",3
15th-seed,2
16-0,1
16-20,2
16-for-18,1
16.4,3
162,3
169,1
16th-seed,1
16       ,2
17,122
"17,987",1
17.2,5
17.9,7
17th.,1
"18,",44
18-64,2
18-for-29,1
18-to,1
18-year,6
18.0,5
18.7,3
183,1
18:,1
18th,12
19),1
19.5,4
190,4
"1942,",1
1948,1
"1950s,",1
"1956,",1
1960-1974.,1
1960.,1
1962,1
"1963,",3
1967.,1
1969,2
"1970,",3
1970s.,1
"1972-2001,",1
1973-74. ,1
1976,4
"1977,",1
1981.,1
1983,6
1988-89. ,1
1988.,15
1990,2
1990s-era,1
"1991,",3
1991. ,1
1992),1
1995.,6
1997,23
"1998,",7
1:39,2
1:46,1
1:53,2
1:warrior,1
1c),2
"2,000",9
"2,000th",8
"2,378",1
"2,847",1
"2-0,",2
2-1. ,1
2-12pace:,1
2-4.,1
2-6,1
"2-7,",1
2-for-12,1
"2-pointer,",1
2-to-4,1
2.3,16
2.36,1
"20,562",1
20-11.,1
20-17,1
20.3,2
200-plu,1
2000-01,3
2001-02,2
2002-03,4
2002.,4
2003-04,4
2004,13
2004).,1
2004-05,4
"2005,",9
2005-06,6
2005:,2
2006),1
2006-07,3
2007-08,4
2008-09,5
2009-10,5
2009.,5
2010-11,5
2010-14.,2
2010. ,1
2011,52
2011).,2
2011-12,10
"2012),",2
"2012,",35
2012-13,10
2012:,1
2013-14,21
2014-15,20
2015-16,21
2015-16),1
2016) green,1
2016-17,74
2016.,44
2017-18,165
2017-18),1
2017-18 kia,1
2017. ,1
2018,764
2018!,1
2018-19,50
"2019,",4
2019-20,7
2020-21,1
2023-24,2
2023.,2
2025,4
"205,",1
21-plu,2
21.1,2
21.8,2
21.  marqu,1
"213,499",1
216.,1
218,1
21 ,1
22-9,2
22-for-41,2
"22-minute,",1
"22-year-old,",2
22.,5
22.6,2
2200,1
225,4
22nd,9
23-year-old,10
23.4,3
239,2
23rd,10
24,94
24-35,1
24.2,1
24.9,2
"240,",1
246,3
248-143,2
25%,2
"25,",57
25-sept.,1
25.0,4
253,1
25th,16
26),1
26.5,2
260,3
265-63,2
267,2
"27-14,",1
27.3,5
27;,2
28-18,1
28-54pace:,1
28.8,3
28. golden,1
281,1
29.,6
29.6,3
29       ,4
2:05,5
2:12,1
2:19,2
2:26,1
2:40,2
2:record,1
2: lebron,1
2;,6
2k19,1
"3,150",1
"3,500",1
3-4,1
"3-5,",1
3-for-3.,1
3-of-13,2
3-on-3,7
3-point. ,1
3-point percentag,1
3.1,13
3.65,1
3.8,12
3. ,1
30).,1
"30,000,",1
31,83
31-point,1
31.2,3
31st,2
"32,",5
32-50,2
32.0,2
32.7,2
33),1
33-point,1
33-year-old,23
"33:15,",1
34.3,2
34;,2
35-39,1
35-footer,1
35-point,3
35.1,3
35.8,5
"35:03,",1
36-46pace:,1
36-9,1
36.,3
36.6,1
36. new,1
365,1
37-34,3
37.4,1
38,39
38-year-old,1
38.2,1
38. philadelphia,1
"385,448",1
39.7,1
39th,3
3:20,1
3:27,1
3:34,1
3:41,4
3:48,1
3:55,1
3:lee,1
3?,2
3fgm,1
3s;,1
3s in,1
3x3,13
4-0.,1
4-2,2
4-over,1
4-point,1
4.,29
4.6,10
40),1
40-footer,1
40.5,4
400,4
405.,1
407,1
40th),1
41-year-old,1
41.3,3
414,1
41st game. ,2
41 percent,1
42-39,1
42.1,1
42.8,1
43.6,2
44-7,1
45,22
45-point,1
45.9,1
"46,",2
46.0,1
46.7,2
46th,1
47),2
49-percent,2
49.8,1
491,1
498,6
4:07,1
4:21,2
4:23pm,1
4:49,1
4:56,2
5).,2
"5,989",1
5-0,4
"5-21,",1
5-7,3
5-for-6,1
5.4,20
5.dalla,1
5. lauri,1
50-game,1
50.,7
"50th,",1
51) much,1
51.4,2
52,15
52.9,2
53) or,1
53.0,1
53.7,1
54),2
54-38.,1
54.5,1
55.3,2
56.8,3
57. oklahoma,1
575,1
"58-24,",1
58-or-mor,2
58.4,1
59,15
59.9,1
5:22,3
5:36,3
5:43,1
5:50,2
5am,1
5last,1
5         ,1
6,97
6-18. ,1
6-3.,1
6-5,15
6-foot-1,3
"6-foot-1,",1
"6-foot-11,",5
"6-foot-6),",1
6-foot-8,5
"6-foot-8,",1
6.2,14
6.75,1
6.9,18
"60,",1
60-22,1
60-win,5
60.0,1
60th,5
61),1
"616,730",1
628-529,1
"640,928",1
66,12
"67,",2
67-15,1
67.7,1
67th,16
68),1
6:09,2
6:23,2
6:30,16
6:51,2
6:58,1
6 | week,1
"6’5,",1
"7,",54
7-3,2
7-eleven,1
7-foot,11
7-foot-3,2
7-footer,15
7-for-13,1
7-of-13,1
7.0,10
7.7,10
"7.8,",1
70-game,1
70-point,1
70. ,1
708,2
71-61,1
72-152,1
73,10
"73,000",1
73.3%,1
"74,",1
75),1
77.2%,1
771,1
78.,1
7:10,3
7:17,3
7:38,3
7:52,1
7:59,1
7pm,1
7th,4
7 edit,1
8),4
8-1,3
8-for-15,2
8-for-22,1
8.5,14
80,10
800th,1
82),1
83.3,1
84-81,1
85.,1
85.0%,1
85.7%,1
867.,1
87,3
8:04,4
8:11,3
8:18,2
8:25,3
8:32,3
8:39,2
8:46,2
8:53,3
"9,000",2
"9-0,",1
9-6,1
9-for-10,1
9-iron,1
9-of-13,2
9.3,15
"905,",3
92nd,2
93.5%,1
94,4
94-91,1
94.2,1
"95,",1
98-88,2
98.1,2
98.8,1
99.5%.,1
99.6,1
9:12,2
9:19,2
9:26,3
9:33,1
9:40,2
9:47,4
9 edit,1
=,21
> 2018,1
AM,379
AT,2
B.,4
BC,1
BJ,1
D,8
Ed,17
FS,2
GP,1
IQ,6
If,327
It,493
KD,18
KK,3
"L,",1
LA,105
Mo,6
OF,1
OT,4
P.,1
PJ,3
R,4
Ru,1
To,94
W.,1
[12]:,2
[20,1
[27,1
[6]:,1
[a,1
[against,1
[an,1
[but],1
[denver’s],1
[director,1
[expletives],1
[groin],1
[kyle],2
[leonard],1
[ncaa],2
[nr],1
[on,1
"[parker],",1
"[people],",1
[reserv,1
[russell],1
[screen],1
[shot].,1
[sniff]);,1
[stan],1
[take,1
[team,1
[triano],1
[where,1
^–,1
a++,1
"a,",1
a...,1
a.m.,21
a],1
aaron,27
"abadi,",1
aba’,1
abil,130
abilities.,3
ability),1
abnormal.,1
aboard,4
"aboard,",2
aborigin,1
abound,1
"about,'",1
above),1
above-averag,3
above-the-break,4
above-the-rim,1
"absences,",1
"abundant,",1
abuse.,2
acc,10
acceler,10
"acceptance,",1
accepted.,1
access,1019
"access,",1
accomplish,59
"accordingly,",1
"accountable,",2
"accounts,",1
accounts:,1
accumul,5
achil,27
achilles.,1
achilles’,3
"ackerman,",2
acl),1
acolyt,2
acrimoni,2
"active,",5
"activity,",2
actress,1
acumen,2
ad,178
"ada,",2
"adams,",13
adapt,8
"additionally, thoma",2
additions.,1
adher,2
"adjustment,",5
adopt,5
ador,1
adorn,1
adrenalin,2
adult,6
advantage),1
adverb,1
"advocate,",2
affili,13
affiliation. ,1
"aficionados,",1
afraid,16
"afraid,",1
after-the-fact,1
after-timeout,1
after.,3
"afterward,",7
after th,1
"again,''",1
against,4
"against,",3
age,68
agency.,49
agent.),1
agent;,1
"agents,",3
ages.,2
ago;,1
"agree,",3
"agreed,",4
agreed:,1
agreement?,2
"ahem,",1
aim,20
ainge,1
air.,7
airport,2
"akron,",11
albert,7
"albert,",1
aldrich,2
aleksa,2
"alibi,",1
"alive,",5
"all,",47
all-american,12
all-confer,4
all-nbaj.,1
all-or-noth,1
all-tourna,2
all:,1
alley,1
allow,242
alma,7
alone;,1
along.,3
alongsid,58
alpha,9
already-bad,1
also confirm,1
also finish,1
also johnson',1
also spok,1
alterc,7
altman',1
altman.,1
"altogether,",1
altuve.,1
alvin,19
ambit,4
ambiti,1
amenities.,2
ament,1
"america,",7
americans',2
"amicably,",1
amid,13
amir,17
among,293
among 135,1
amount.,1
analysis.,1
anderson. ,1
anderson’,4
andray,1
"andy,",1
and forc,1
"angeles,",22
angeles-area,2
angeles:,1
angola,1
"ankle,",6
ankle:,1
announc,284
"announced,",4
announced. ,1
"announcer,",1
answer,60
"answer,",4
answer:,1
answers!!!,1
anthony',4
anthony.,8
anti-trust,1
"antipathy,",1
antonio,270
antonio -- a,1
anunoby’,1
anxiou,5
anybodi,47
"anybody,",6
"anybody,''",2
"anything,",18
"anywhere,",2
apart.,7
apartheid,1
apex,4
"apg,",26
apg/44.6,2
"apologized,",1
apparatu,2
apparit,2
appetit,4
appl,5
applic,2
approach,49
approv,40
apr.,1
april,79
april?,1
aquila,1
arar,2
"arbor,",1
archibald,3
architect,2
are.,32
are: ,1
"areas,",2
"arena,",44
arena:,4
"aren’t,",2
argu,32
"arguing,",1
"ariz.,",1
arizawil,1
arizona ,2
arkansa,2
armstrong),1
arrangement.),1
arrives.,1
"as,",4
as:,2
ascens,2
aschburn,66
aschburner: ,3
aschburner: no.,1
aschburner:  doc,1
aschnbaarch,33
asik.,1
ask,244
askia,1
aspirations.,1
assault,7
assembled.,2
assignment,1
assignments.,5
assist),1
assist-to-turnov,6
assistant’,1
association.,12
assumption. to,1
assuredly.,1
astrid,1
asunder.,1
asvel,2
as draymond,1
as vic,1
"athlete,",7
"athletes,",3
atlanta4. memphi,1
atlanta –,1
attached!,1
attempts.,15
attend,52
attention;,1
"attributes,",1
at 6:30,1
"augustin,",2
aurora,1
australia,19
australia',3
australia.,1
australia’,4
"authentic,",1
autobiographi,1
automat,13
autotrad,5
"avenue,",1
average. ,1
avoid.,2
"awards,",9
awards:,1
awards on,3
awesome!,1
awry.,1
axed;,1
ayesha,2
ayton',1
ayton—trap,1
"azoff,",1
a finalist,1
a’ja,1
b),6
back-to-back.,2
"back-to-backs,",1
backcourt;,1
backdown,1
background.,1
backlash against,1
backped,3
backseat.,1
back in,1
bacon                                     florida,1
bad?,1
badminton,2
baffl,1
bag,7
bags.,1
bait.,1
balance.,1
ball-handler',1
ball-handler.,2
ball-mov,1
ball].,1
ballgam,1
ballots.,1
ballplayers.,1
ball and,1
ball                                            ,1
ban,14
bandi,1
"bandwagon,",1
bang,11
barb,1
"barbara,",2
barely;,1
bargain,25
barker,4
"barnes,",8
barrett. jon,1
"bartelstein,",2
"bartilotta,",4
based.,1
baselin,11
basics.,1
basketal,1
basketball,2
basketball-wis,1
basketball?,1
bates-diop,8
"bates-diop,",1
battaglia,2
battl,46
battled.,1
battling a,1
"batum,",3
batum’,1
baumann,1
bay?,1
bayi,1
baylor.,1
baylor’,2
"baynes,",1
bb:,11
be'•,1
be. ,1
be?,4
beach.,3
beantown.),1
beard,11
bear’,1
beating.,1
beat® mus,1
because that,1
beck,1
"beef,",1
"before),",1
behavior,7
behemoth,1
behind,204
"behind,",2
behind. ,1
beilein’,1
being,1
belichick,2
"belinelli,",2
bell,34
bell                                           ,1
below).,3
"below,",2
below:,7
"belt,",1
bemax,3
"bembry,",1
bench;,1
"benches,",1
"beneficiary,",1
benefits.,3
bennie.,1
bent,3
beresford,2
berkan,4
"bernie,",2
"best,",8
best:,1
better.,59
better.’,4
"betting,",7
between.,1
beverley.,2
bewar,1
"beyonce,",2
biason,1
bid,14
big-tim,7
bigger,69
"bigger,",3
"bighorns,",1
bigs,1
bililionair,1
"bill,",5
"billing,",1
billionair,25
"billions,",1
"billups,",4
biolog,1
birdi,7
birmingham,4
bitch,1
bitch.',1
bite: ,1
bizarre.,2
bjelicao,1
blackbal,3
blah.,2
blaine’,1
blake.,2
blame,14
blazer,123
"blazers),",1
bledsoe’,1
blinebury: yes.,1
bloat,2
"block,",6
"blocked,",1
blocks),1
bloom,1
bloomberg,1
blossom,11
blossom.,1
bluiett,1
bo,1
"board,",8
board:,1
boards),1
boban,10
"bobcats,",1
bodi,67
bodies.,1
bog,2
"bogdanovic,",6
bogu,1
bogues.,1
bolt,8
bondi,1
bone.,1
bonu,4
book,24
bookmark,1
boomer,1
booming.,1
booth,2
borac,1
border,28
"border,",1
bordow,2
bori,6
borisa,2
born.,2
borrego',1
borrego.,1
borrow,3
bosnia,1
boss(es).,1
boston),6
both.,9
bottl,3
bottom-12,1
bought,31
"bound,",1
boundari,2
boylan,1
"boylan,",1
bozic                                           ,1
bracket,4
brackets),2
brainstorm,1
braintrust,1
brainwash,1
branger,2
bravado.,1
brave,1
braxton,1
bread,4
break,144
breathe.,2
"breather,",1
breaths.,1
breathtak,2
"brentwood,",1
brewer,15
"brewer,",2
brick,2
bring.,2
brisco,1
briscoe                                       kentucky,1
britain’,1
brittani,1
broach,1
broadcast.,3
broader,2
broken.,1
broncos.,1
brooklyn2016-17,1
brooklyn:  shot,1
brooks,1
"brooks,",7
brooks:,2
"brotherhood,",1
broussard.,1
brown),3
"brown),",1
"bruce,",2
"brussino,",1
bryant,56
"bryant,",13
bryc,1
bsb,2
buckets.,3
"buckeyes,",1
bucks.april,1
bucks --,1
budenholzer’,1
budget.,1
buffalo,2
buffet,1
bullet-proof,1
bullets.,1
bulli,4
bumper-to-bump,1
bumpi,1
bunker,2
buoyant,1
burgeon,1
burk,11
burks),1
"burritos,",1
bush,2
bust.,2
butler/karl-anthoni,1
butler switch,1
buts,1
"butt,",1
but h,1
"buy,",2
buy/sell,1
buyer,5
buzz: ,1
buzzer.,3
byproduct,1
by james.),1
cabin,1
"cakes,",1
cal,3
calculated.,1
california(ap) --,1
call.,5
camaraderie.,2
cameroon,2
"cameroon,",3
camp.,14
campaign.,12
campaign on,1
campbel,1
can't,87
cancer,6
cancer.,2
candid,66
candidate?,1
"canisius,",1
cannabidiol,1
cantanker,1
canyon,4
can’t,150
"can’t,",2
cap-wis,1
capabl,43
capac,9
capacity.,2
car-less,1
cardiovascular,2
cards.,1
career,383
career',1
career) and,1
"career, just",1
career-high,68
career-long,1
career-worst,1
career.,110
career. ,6
career.   ,1
"cares,",6
carlisle.,2
carlo,3
carmelo.,1
"carr,",1
"cartwright,",2
case.,6
casero-ortiz,1
casey),1
"cash,",9
"casino,",1
cassel,1
casspi (fre,1
"casually,",1
catalyst,3
"catapult,",1
category again,1
caufield,1
cavali,329
cavaliers. feb.,1
cavaliers?,1
cavaliers continu,1
cavaliers in,1
"cavanaugh,",2
caveat,1
"caved,",2
cavs,2
cavs-celt,1
cavs-lak,2
cba?’,1
"ceballos,",3
cedi,5
celt,2
celtic,488
celtic.,2
celtics-lak,2
celtics?,1
celtics ad,1
celtics ar,1
center-lik,1
centre?,1
"ceo,",2
cerebr,7
"certainty,",1
cetout,2
chagrin,1
"challenged,",1
challenges.'',1
challenge to,1
chamiqu,2
champion,110
championship,315
"championship,",15
"championships,",19
championships:,1
chance!,1
chandler.,1
chaney,2
change.,23
change?',1
"changes,",5
changes:,1
changing.,2
character.,3
charalampopoulos|,1
charania,17
charisma,1
charlotte,1
charlotte.  ,1
charlotte’,7
"charter,",1
"chat,",1
"chatsworth,",1
cheaters.,1
cheatham,1
"chemistry,",3
chemotherapi,2
chest,15
chester,1
chick,1
chicken.,1
chiefli,2
"children,",5
chill,4
chilled a,1
chilli,2
china. ,2
chines,17
chinese-bas,1
chip,20
choos,54
"choose,",1
choosi,1
choppi,2
chrissg,1
church,4
cineworld,1
circa,1
circul,4
"circumstances,",3
cite adams’,1
citi,333
city),3
city.),1
civic,2
claim,33
"clark,",1
clashes.,1
class.,11
classmat,1
classroom,1
claus,13
"clause,",4
clause:,1
clay,1
clean-up,2
cleveland-chicago,1
cleveland.com,10
cleveland?,6
cleveland -- lebron,3
clever,1
clientel,1
cliff,8
clifford’,1
cliffsnotes!,1
climate?,2
"clip,",1
clippers).,1
clippers?,1
clock.,7
close.,9
close. but,1
closet,2
cloth,6
clouds.,1
"clubs,",2
clue.,1
cluster,2
co-worker),1
coach-hunt,1
coach/commerci,1
coaches.,10
coaching.,5
coaching/play,1
coach j.b.,1
coast-to-coast,1
"coca-cola,",2
coffer,2
coincidence.,1
coincidentally),1
colaco. ,1
collater,4
college-ag,1
college.,9
collin,56
colonel,1
color,29
colorado,7
"colors,",1
colors. ,2
"columbus,",1
combin,115
combination.,1
"come,",4
come:,1
comeback.,2
comed,1
comedi,2
comes.,1
comfortable.,8
comiti,1
commemor,9
commend,2
commerci,11
commercially.,1
commissioners,1
commit,87
commodor,1
"communication,",3
communities.,2
community.’,1
compact,1
companies;,2
companion,1
company’,4
compaq,1
compel,11
competition.,6
"competitiveness-wise,",1
complet,135
"complete,",1
comprehens,10
compromised.,1
comput,1
conced,4
"concern,",4
concerns?,1
concert,7
conclud,12
conclusion.,3
concussion-lik,1
condition.'',1
conduc,3
conduct,25
"conference),",1
conference-worst,2
conferences.,2
confidential),2
confin,1
congeal,1
congress,2
conjectur,1
connect,59
"connelly,",1
conquest. i'm,1
"conscious,",1
consensus.,1
consent,2
"consequences,",3
conserv,8
consider:,1
consol,13
"consultant,",2
contact,30
contender.,6
"content-provider,",1
contest,50
"context,",4
context:,1
contin,4
continents.,5
continuitykey,1
contract).,1
contractkey,3
contractu,2
contract i,1
"contrary,",1
contributions.,3
contributor.,2
contusion),1
conveni,3
"conversations,",1
"convey,",2
convict,3
"convicted,",1
convinced.,1
cool,21
cooling-off,1
copi,3
cordini,2
cornell,1
"corner, no",1
"cornerstone, a state-of-the-art",1
corni,1
correct.,2
cotai,3
coteri,2
couch,2
couldn't,1
could’v,2
counsel.,1
"counting,",1
countries.,3
"coup,",1
courag,5
cours,74
"course,",105
course:,1
court.,76
court.',1
court when,1
coverage | draft,1
coveted.,1
covington,14
cowboys-redskin,1
"coyle,",1
crank,1
crapshoot;,1
craved.,1
crawford,15
crazy.,16
create.,1
creativ,10
creator,6
credibl,7
creep,3
"crew,",3
crews.,1
crime,3
crowd. ,1
cruciat,7
cruel,3
"cruelly,",1
crummy.,1
crystal,7
"crystal,",1
csn,1
"cunningham,",1
cuonzo,1
cupcake. ,1
cure,2
curl,1
curry',10
curry.,16
curry/pachulia,1
curs,1
"cursed,",1
cusp,4
cut.,4
cuyahoga,1
czar,1
d-rose,1
d-rose:,1
d.c.-base,1
"dad,",2
"daddy,",1
dahm,2
dallas,1
dallas.,12
dame,9
damien,1
"dangerous,",1
danielsin,1
danilo,15
danuel,2
dark,7
dark-darkhorse:ther,1
dark-rim,1
darko.,3
"dashed,",1
datboydimez,1
date,29
daughter',1
daunt,4
davis,1
davis?,1
"day,",91
day:,2
"days),",5
days):,1
"days,",37
days:,1
daytim,3
de-commit,1
deacons',1
"deadline,",21
deal,519
deal).,1
dealmak,1
deandre’,2
"death,",2
"debates,",1
debut,57
"debuts,",1
debuts:,2
dec.,79
decade-plu,1
decade.),2
decade. ,1
"decades,",9
decades:,1
decide.,3
decis,172
decision.,11
dedic,20
"dedication,",4
dedmon,10
deep),2
deeper,13
defended.,1
defender',1
defender.,10
defense,1
"defense,",81
"defense, stev",1
defense:,1
defenseless,1
"defenses,",4
defer,11
deference.,1
"definitely,",11
deford’,1
degre,7
"degree,",5
delaware;,1
delay,7
deliv,40
"delivered,",2
"deliveries,",1
dellavdova,1
"dellavedova,",3
